image_name,vit_small_patch16_224,vit_base_patch16_224,vit_large_patch16_224
172.JPEG,2.1600682735443115,0.2883574664592743,1.671484112739563
173.JPEG,2.1506309509277344,0.2716200351715088,0.636221706867218
174.JPEG,2.1735289096832275,0.2910846173763275,2.7843165397644043
175.JPEG,2.1332550048828125,0.3071269690990448,2.834826946258545
176.JPEG,2.070279359817505,0.44339028000831604,1.8762516975402832
177.JPEG,1.891360878944397,0.2872891426086426,2.6127219200134277
178.JPEG,2.067833185195923,0.32464900612831116,2.790407419204712
179.JPEG,2.137862205505371,0.3335247039794922,2.9253990650177
180.JPEG,2.1037509441375732,0.3129822313785553,1.905422329902649
181.JPEG,1.9662976264953613,0.32030555605888367,0.6590840816497803
182.JPEG,2.0539419651031494,0.32562801241874695,1.3544026613235474
183.JPEG,2.236295700073242,0.3434465229511261,2.805745840072632
184.JPEG,2.242760419845581,0.30909913778305054,2.294773578643799
185.JPEG,2.148442506790161,0.3000330626964569,2.2403552532196045
186.JPEG,1.9296034574508667,0.4846803843975067,2.2147300243377686
187.JPEG,2.074066638946533,0.3111436665058136,2.3516061305999756
188.JPEG,2.222773790359497,0.3048955202102661,0.9633124470710754
189.JPEG,2.00057315826416,0.3966298997402191,2.3580150604248047
190.JPEG,2.2508435249328613,0.45592641830444336,2.2885591983795166
191.JPEG,2.1351335048675537,0.29393982887268066,2.5760045051574707
192.JPEG,1.9546788930892944,0.3807623088359833,2.5305488109588623
193.JPEG,2.2374792098999023,0.3760695159435272,2.749335289001465
194.JPEG,2.063098430633545,0.4462010860443115,0.9506253004074097
195.JPEG,1.970896601676941,0.2902626097202301,1.0613439083099365
196.JPEG,2.127704620361328,0.34219470620155334,2.544499635696411
197.JPEG,2.2396042346954346,0.37761780619621277,2.337460994720459
198.JPEG,2.531773805618286,0.33471938967704773,2.404158353805542
199.JPEG,1.6571966409683228,0.2777671813964844,2.5099472999572754
200.JPEG,2.2962074279785156,0.29641273617744446,3.000898599624634
